,dataset,target,avg_precision,avg_recall,avg_specificity,avg_f1,avg_geometric_mean
802,paris,target2,0.5046152796797061,0.5046131208229461,0.5046131208229461,0.5044508162593893,0.5044937046198908
803,paris,target3,0.5168712225752266,0.5168649418727529,0.5168649418727529,0.5167884986274136,0.5167516016376235
804,smoking,target1,0.5119905236845069,0.5048610533935377,0.5048610533935377,0.4867424128742936,0.2746326843137751
805,smoking,target2,0.6621555108964109,0.6568739905129887,0.6568739905129887,0.6589416831526103,0.6463628570137641
806,smoking,target3,0.5171676416597698,0.5166554233468774,0.5166554233468774,0.5157396343998641,0.5067881616873022
807,telco,target1,0.6941998783606748,0.6657002802100217,0.6657002802100217,0.6755967906000089,0.6306115749743842
808,telco,target2,0.6057036341087124,0.5837181956318569,0.8174720029865525,0.5898332977826026,0.5261020447530356
809,telco,target3,0.3908648283607722,0.3814417528717508,0.7979995582116547,0.3836545210063921,0.3693775053562301
810,anuran,target1,0.9846325802519365,0.9529797960787894,0.9944228625146369,0.967674466110774,0.950505660802697
811,anuran,target2,0.9710050861153524,0.9411702908486618,0.9971097434358178,0.9542637984194512,0.9381705765226088
812,anuran,target3,0.968903875994538,0.9501223422895902,0.9980573201673164,0.9580731517979668,0.9476103225501082
813,bank,target1,0.7521595070105748,0.7169605153841312,0.7169605153841312,0.7317207660407322,0.6770398997186122
814,bank,target2,0.4962668328979998,0.5008955691192559,0.5008955691192559,0.4773565387478373,0.1793056718532451
815,bank,target3,0.5060927815510704,0.505792052321493,0.505792052321493,0.5050899074540666,0.4992652176613538
816,census,target1,0.6822288905540198,0.6256452661648303,0.6256452661648303,0.6392731406716118,0.5568262665693593
817,census,target2,0.1756419889077887,0.1478137530796713,0.8588053101033101,0.1381513811157158,0.0
818,census,target3,0.1910257700850251,0.1818641654748112,0.8790885192579914,0.1771386790516029,0.0
819,flight,target1,0.7149982941711994,0.664225221935314,0.664225221935314,0.682761997039272,0.6093315542903216
820,flight,target2,0.7462583804041596,0.7403153021181509,0.7403153021181509,0.7422772144547868,0.7370318546415882
821,flight,target3,0.495332289582774,0.4869960488322135,0.7989467360194237,0.4727965043912466,0.1694185029143877
822,imdb,target1,0.6185011983070577,0.3989851479645531,0.6938069067875882,0.4251121652927501,0.1982048278778069
823,imdb,target2,0.7455173159295833,0.7350614523079079,0.7350614523079079,0.7386428190729604,0.7261303460699736
824,imdb,target3,0.1910095799673582,0.1929588399679785,0.8794333524162246,0.1902062648575734,0.0
825,intention,target1,0.745110452567309,0.6344888146246326,0.6344888146246326,0.6636023160625134,0.5418467970215662
826,intention,target2,0.2551832958598773,0.1693599924280863,0.8346495468150075,0.1633703964429097,0.0
827,intention,target3,0.6266143673025178,0.5636901502466569,0.5636901502466569,0.5755675744713566,0.4069255673609474
828,mushroom,target1,1.0,1.0,1.0,1.0,1.0
829,mushroom,target2,0.5602195324953466,0.555137377558286,0.9089975738390574,0.5530365195361681,0.4514526756396004
830,mushroom,target3,0.4173466064540458,0.4187121957348497,0.8390713764744511,0.4166684591298768,0.3650632653986849
831,paris,target1,0.487865530945747,0.4984488690820111,0.4984488690820111,0.4725291210066082,0.0984315510960673
832,paris,target2,0.5046152796797061,0.5046131208229461,0.5046131208229461,0.5044508162593893,0.5044937046198908
833,paris,target3,0.5168712225752266,0.5168649418727529,0.5168649418727529,0.5167884986274136,0.5167516016376235
834,smoking,target1,0.5119905236845069,0.5048610533935377,0.5048610533935377,0.4867424128742936,0.2746326843137751
835,smoking,target2,0.6621555108964109,0.6568739905129887,0.6568739905129887,0.6589416831526103,0.6463628570137641
836,smoking,target3,0.5171676416597698,0.5166554233468774,0.5166554233468774,0.5157396343998641,0.5067881616873022
837,telco,target1,0.6941998783606748,0.6657002802100217,0.6657002802100217,0.6755967906000089,0.6306115749743842
838,telco,target2,0.6057036341087124,0.5837181956318569,0.8174720029865525,0.5898332977826026,0.5261020447530356
839,telco,target3,0.3908648283607722,0.3814417528717508,0.7979995582116547,0.3836545210063921,0.3693775053562301
840,anuran,target1,0.9846325802519365,0.9529797960787894,0.9944228625146369,0.967674466110774,0.950505660802697
841,anuran,target2,0.9710050861153524,0.9411702908486618,0.9971097434358178,0.9542637984194512,0.9381705765226088
842,anuran,target3,0.968903875994538,0.9501223422895902,0.9980573201673164,0.9580731517979668,0.9476103225501082
843,bank,target1,0.7521595070105748,0.7169605153841312,0.7169605153841312,0.7317207660407322,0.6770398997186122
844,bank,target2,0.4962668328979998,0.5008955691192559,0.5008955691192559,0.4773565387478373,0.1793056718532451
845,bank,target3,0.5060927815510704,0.505792052321493,0.505792052321493,0.5050899074540666,0.4992652176613538
846,census,target1,0.6822288905540198,0.6256452661648303,0.6256452661648303,0.6392731406716118,0.5568262665693593
847,census,target2,0.1756419889077887,0.1478137530796713,0.8588053101033101,0.1381513811157158,0.0
848,census,target3,0.1910257700850251,0.1818641654748112,0.8790885192579914,0.1771386790516029,0.0
849,flight,target1,0.7149982941711994,0.664225221935314,0.664225221935314,0.682761997039272,0.6093315542903216
850,flight,target2,0.7462583804041596,0.7403153021181509,0.7403153021181509,0.7422772144547868,0.7370318546415882
851,flight,target3,0.495332289582774,0.4869960488322135,0.7989467360194237,0.4727965043912466,0.1694185029143877
852,imdb,target1,0.6185011983070577,0.3989851479645531,0.6938069067875882,0.4251121652927501,0.1982048278778069
853,imdb,target2,0.7455173159295833,0.7350614523079079,0.7350614523079079,0.7386428190729604,0.7261303460699736
854,imdb,target3,0.1910095799673582,0.1929588399679785,0.8794333524162246,0.1902062648575734,0.0
855,intention,target1,0.745110452567309,0.6344888146246326,0.6344888146246326,0.6636023160625134,0.5418467970215662
856,intention,target2,0.2551832958598773,0.1693599924280863,0.8346495468150075,0.1633703964429097,0.0
857,intention,target3,0.6266143673025178,0.5636901502466569,0.5636901502466569,0.5755675744713566,0.4069255673609474
858,mushroom,target1,1.0,1.0,1.0,1.0,1.0
859,mushroom,target2,0.5602195324953466,0.555137377558286,0.9089975738390574,0.5530365195361681,0.4514526756396004
860,mushroom,target3,0.4173466064540458,0.4187121957348497,0.8390713764744511,0.4166684591298768,0.3650632653986849
861,paris,target1,0.487865530945747,0.4984488690820111,0.4984488690820111,0.4725291210066082,0.0984315510960673
862,paris,target2,0.5046152796797061,0.5046131208229461,0.5046131208229461,0.5044508162593893,0.5044937046198908
863,paris,target3,0.5168712225752266,0.5168649418727529,0.5168649418727529,0.5167884986274136,0.5167516016376235
864,smoking,target1,0.5119905236845069,0.5048610533935377,0.5048610533935377,0.4867424128742936,0.2746326843137751
865,smoking,target2,0.6621555108964109,0.6568739905129887,0.6568739905129887,0.6589416831526103,0.6463628570137641
866,smoking,target3,0.5171676416597698,0.5166554233468774,0.5166554233468774,0.5157396343998641,0.5067881616873022
867,telco,target1,0.6941998783606748,0.6657002802100217,0.6657002802100217,0.6755967906000089,0.6306115749743842
868,telco,target2,0.6057036341087124,0.5837181956318569,0.8174720029865525,0.5898332977826026,0.5261020447530356
869,telco,target3,0.3908648283607722,0.3814417528717508,0.7979995582116547,0.3836545210063921,0.3693775053562301
870,anuran,target1,0.9846325802519365,0.9529797960787894,0.9944228625146369,0.967674466110774,0.950505660802697
871,anuran,target2,0.9710050861153524,0.9411702908486618,0.9971097434358178,0.9542637984194512,0.9381705765226088
872,anuran,target3,0.968903875994538,0.9501223422895902,0.9980573201673164,0.9580731517979668,0.9476103225501082
873,bank,target1,0.7521595070105748,0.7169605153841312,0.7169605153841312,0.7317207660407322,0.6770398997186122
874,bank,target2,0.4962668328979998,0.5008955691192559,0.5008955691192559,0.4773565387478373,0.1793056718532451
875,bank,target3,0.5060927815510704,0.505792052321493,0.505792052321493,0.5050899074540666,0.4992652176613538
876,census,target1,0.6822288905540198,0.6256452661648303,0.6256452661648303,0.6392731406716118,0.5568262665693593
877,census,target2,0.1756419889077887,0.1478137530796713,0.8588053101033101,0.1381513811157158,0.0
878,census,target3,0.1910257700850251,0.1818641654748112,0.8790885192579914,0.1771386790516029,0.0
879,flight,target1,0.7149982941711994,0.664225221935314,0.664225221935314,0.682761997039272,0.6093315542903216
880,flight,target2,0.7462583804041596,0.7403153021181509,0.7403153021181509,0.7422772144547868,0.7370318546415882
881,flight,target3,0.495332289582774,0.4869960488322135,0.7989467360194237,0.4727965043912466,0.1694185029143877
882,imdb,target1,0.6185011983070577,0.3989851479645531,0.6938069067875882,0.4251121652927501,0.1982048278778069
883,imdb,target2,0.7455173159295833,0.7350614523079079,0.7350614523079079,0.7386428190729604,0.7261303460699736
884,imdb,target3,0.1910095799673582,0.1929588399679785,0.8794333524162246,0.1902062648575734,0.0
885,intention,target1,0.745110452567309,0.6344888146246326,0.6344888146246326,0.6636023160625134,0.5418467970215662
886,intention,target2,0.2551832958598773,0.1693599924280863,0.8346495468150075,0.1633703964429097,0.0
887,intention,target3,0.6266143673025178,0.5636901502466569,0.5636901502466569,0.5755675744713566,0.4069255673609474
888,mushroom,target1,1.0,1.0,1.0,1.0,1.0
889,mushroom,target2,0.5602195324953466,0.555137377558286,0.9089975738390574,0.5530365195361681,0.4514526756396004
890,mushroom,target3,0.4173466064540458,0.4187121957348497,0.8390713764744511,0.4166684591298768,0.3650632653986849
891,paris,target1,0.487865530945747,0.4984488690820111,0.4984488690820111,0.4725291210066082,0.0984315510960673
892,paris,target2,0.5046152796797061,0.5046131208229461,0.5046131208229461,0.5044508162593893,0.5044937046198908
893,paris,target3,0.5168712225752266,0.5168649418727529,0.5168649418727529,0.5167884986274136,0.5167516016376235
894,smoking,target1,0.5119905236845069,0.5048610533935377,0.5048610533935377,0.4867424128742936,0.2746326843137751
895,smoking,target2,0.6621555108964109,0.6568739905129887,0.6568739905129887,0.6589416831526103,0.6463628570137641
896,smoking,target3,0.5171676416597698,0.5166554233468774,0.5166554233468774,0.5157396343998641,0.5067881616873022
897,telco,target1,0.6941998783606748,0.6657002802100217,0.6657002802100217,0.6755967906000089,0.6306115749743842
898,telco,target2,0.6057036341087124,0.5837181956318569,0.8174720029865525,0.5898332977826026,0.5261020447530356
899,telco,target3,0.3908648283607722,0.3814417528717508,0.7979995582116547,0.3836545210063921,0.3693775053562301
900,anuran,target1,0.8937862618765257,0.8988836574818972,0.9796692058791376,0.8945232204056429,0.8941987589601421
901,anuran,target2,0.8650675832111145,0.8680505776233322,0.990396663488754,0.8640899663915842,0.8636524481449446
902,anuran,target3,0.8604008873292752,0.8630170552415748,0.9933733704281612,0.8592495822601336,0.8529452029774693
903,bank,target1,0.7063364755472957,0.7070682089916375,0.7070682089916375,0.7056452481755067,0.6701542574919133
904,bank,target2,0.5067722592542432,0.5084433050070724,0.5084433050070724,0.5062314747475495,0.4127415420139197
905,bank,target3,0.5093197758406844,0.5093495154218061,0.5093495154218061,0.508625090960982,0.5073672831777073
906,census,target1,0.7459340386379959,0.7502806176913108,0.7502806176913108,0.7480414557300168,0.7407326868616855
907,census,target2,0.2226223337280456,0.2274687796343815,0.8821505982444942,0.2247417271104468,0.0
908,census,target3,0.395332622847773,0.3954643635890483,0.9618660550172315,0.3952257842724046,0.0
909,flight,target1,0.9487861600661884,0.9513642661608518,0.9513642661608518,0.9500635093709652,0.9509034271438386
910,flight,target2,0.9320919015986135,0.9326457436404908,0.9326457436404908,0.9323565753577612,0.932620978031833
911,flight,target3,0.6039965664790213,0.6055902808316076,0.8795597326711816,0.6042949515316227,0.4919505246967788
912,imdb,target1,0.5902025247886037,0.5886894199726868,0.7735131221587902,0.5882401482078835,0.522953740512574
913,imdb,target2,0.7496131540178962,0.7523577910715316,0.7523577910715316,0.7507804391094665,0.7489814486802067
914,imdb,target3,0.4569727076813371,0.4128875299108616,0.9098707033244776,0.4270362299306446,0.1585423778701004
915,intention,target1,0.7301473638470243,0.7312377319505228,0.7312377319505228,0.7304371420697102,0.7077559771097989
916,intention,target2,0.2711998371726037,0.2776270309937597,0.8948895976926263,0.2730035668265332,0.1360634890005476
917,intention,target3,0.6555018664928988,0.6671884274194841,0.6671884274194841,0.6605740303352028,0.6264095006200142
918,mushroom,target1,1.0,1.0,1.0,1.0,1.0
919,mushroom,target2,0.4580537604969293,0.4547748245183062,0.8974258897940024,0.4529231762478602,0.1924314998089493
920,mushroom,target3,0.3037454391643978,0.3173961645815976,0.8072878095702318,0.3093344330700034,0.2139105064391693
921,paris,target1,0.7076243492729686,0.7055539288249574,0.7055539288249574,0.7062726347967121,0.6698453720108466
922,paris,target2,0.5025789248202598,0.5025741839863633,0.5025741839863633,0.5023483114521652,0.502388821864014
923,paris,target3,0.5050527451944101,0.5050475184149561,0.5050475184149561,0.5049695592196071,0.5049125883723886
924,smoking,target1,0.5076086569023827,0.5081532212991217,0.5081532212991217,0.5074841466480337,0.4369602508924431
925,smoking,target2,0.6592581484537376,0.65977076571635,0.65977076571635,0.6595009321636964,0.6539085623792339
926,smoking,target3,0.5026511400358349,0.5026477750583873,0.5026477750583873,0.5026362588837767,0.4997318176732309
927,telco,target1,0.643568307423788,0.6473935852822313,0.6473935852822313,0.6448416109872858,0.6280770393267778
928,telco,target2,0.6048436942596268,0.6066939205625214,0.8287912184219618,0.6054430557967095,0.573526678923813
929,telco,target3,0.3483334947046136,0.3484904195597893,0.7856107824643773,0.34811539657842,0.3383266100749917
930,anuran,target1,0.8937862618765257,0.8988836574818972,0.9796692058791376,0.8945232204056429,0.8941987589601421
931,anuran,target2,0.8650675832111145,0.8680505776233322,0.990396663488754,0.8640899663915842,0.8636524481449446
932,anuran,target3,0.8604008873292752,0.8630170552415748,0.9933733704281612,0.8592495822601336,0.8529452029774693
933,bank,target1,0.7063364755472957,0.7070682089916375,0.7070682089916375,0.7056452481755067,0.6701542574919133
934,bank,target2,0.5067722592542432,0.5084433050070724,0.5084433050070724,0.5062314747475495,0.4127415420139197
935,bank,target3,0.5093197758406844,0.5093495154218061,0.5093495154218061,0.508625090960982,0.5073672831777073
936,census,target1,0.7459340386379959,0.7502806176913108,0.7502806176913108,0.7480414557300168,0.7407326868616855
937,census,target2,0.2226223337280456,0.2274687796343815,0.8821505982444942,0.2247417271104468,0.0
938,census,target3,0.395332622847773,0.3954643635890483,0.9618660550172315,0.3952257842724046,0.0
939,flight,target1,0.9487861600661884,0.9513642661608518,0.9513642661608518,0.9500635093709652,0.9509034271438386
940,flight,target2,0.9320919015986135,0.9326457436404908,0.9326457436404908,0.9323565753577612,0.932620978031833
941,flight,target3,0.6039965664790213,0.6055902808316076,0.8795597326711816,0.6042949515316227,0.4919505246967788
942,imdb,target1,0.5902025247886037,0.5886894199726868,0.7735131221587902,0.5882401482078835,0.522953740512574
943,imdb,target2,0.7496131540178962,0.7523577910715316,0.7523577910715316,0.7507804391094665,0.7489814486802067
944,imdb,target3,0.4569727076813371,0.4128875299108616,0.9098707033244776,0.4270362299306446,0.1585423778701004
945,intention,target1,0.7301473638470243,0.7312377319505228,0.7312377319505228,0.7304371420697102,0.7077559771097989
946,intention,target2,0.2711998371726037,0.2776270309937597,0.8948895976926263,0.2730035668265332,0.1360634890005476
947,intention,target3,0.6555018664928988,0.6671884274194841,0.6671884274194841,0.6605740303352028,0.6264095006200142
948,mushroom,target1,1.0,1.0,1.0,1.0,1.0
949,mushroom,target2,0.4580537604969293,0.4547748245183062,0.8974258897940024,0.4529231762478602,0.1924314998089493
950,mushroom,target3,0.3037454391643978,0.3173961645815976,0.8072878095702318,0.3093344330700034,0.2139105064391693
951,paris,target1,0.7076243492729686,0.7055539288249574,0.7055539288249574,0.7062726347967121,0.6698453720108466
952,paris,target2,0.5025789248202598,0.5025741839863633,0.5025741839863633,0.5023483114521652,0.502388821864014
953,paris,target3,0.5050527451944101,0.5050475184149561,0.5050475184149561,0.5049695592196071,0.5049125883723886
954,smoking,target1,0.5076086569023827,0.5081532212991217,0.5081532212991217,0.5074841466480337,0.4369602508924431
955,smoking,target2,0.6592581484537376,0.65977076571635,0.65977076571635,0.6595009321636964,0.6539085623792339
956,smoking,target3,0.5026511400358349,0.5026477750583873,0.5026477750583873,0.5026362588837767,0.4997318176732309
957,telco,target1,0.643568307423788,0.6473935852822313,0.6473935852822313,0.6448416109872858,0.6280770393267778
958,telco,target2,0.6048436942596268,0.6066939205625214,0.8287912184219618,0.6054430557967095,0.573526678923813
959,telco,target3,0.3483334947046136,0.3484904195597893,0.7856107824643773,0.34811539657842,0.3383266100749917
960,anuran,target1,0.8937862618765257,0.8988836574818972,0.9796692058791376,0.8945232204056429,0.8941987589601421
961,anuran,target2,0.8650675832111145,0.8680505776233322,0.990396663488754,0.8640899663915842,0.8636524481449446
962,anuran,target3,0.8604008873292752,0.8630170552415748,0.9933733704281612,0.8592495822601336,0.8529452029774693
963,bank,target1,0.7063364755472957,0.7070682089916375,0.7070682089916375,0.7056452481755067,0.6701542574919133
964,bank,target2,0.5067722592542432,0.5084433050070724,0.5084433050070724,0.5062314747475495,0.4127415420139197
965,bank,target3,0.5093197758406844,0.5093495154218061,0.5093495154218061,0.508625090960982,0.5073672831777073
966,census,target1,0.7459340386379959,0.7502806176913108,0.7502806176913108,0.7480414557300168,0.7407326868616855
967,census,target2,0.2226223337280456,0.2274687796343815,0.8821505982444942,0.2247417271104468,0.0
968,census,target3,0.395332622847773,0.3954643635890483,0.9618660550172315,0.3952257842724046,0.0
969,flight,target1,0.9487861600661884,0.9513642661608518,0.9513642661608518,0.9500635093709652,0.9509034271438386
970,flight,target2,0.9320919015986135,0.9326457436404908,0.9326457436404908,0.9323565753577612,0.932620978031833
971,flight,target3,0.6039965664790213,0.6055902808316076,0.8795597326711816,0.6042949515316227,0.4919505246967788
972,imdb,target1,0.5902025247886037,0.5886894199726868,0.7735131221587902,0.5882401482078835,0.522953740512574
973,imdb,target2,0.7496131540178962,0.7523577910715316,0.7523577910715316,0.7507804391094665,0.7489814486802067
974,imdb,target3,0.4569727076813371,0.4128875299108616,0.9098707033244776,0.4270362299306446,0.1585423778701004
975,intention,target1,0.7301473638470243,0.7312377319505228,0.7312377319505228,0.7304371420697102,0.7077559771097989
976,intention,target2,0.2711998371726037,0.2776270309937597,0.8948895976926263,0.2730035668265332,0.1360634890005476
977,intention,target3,0.6555018664928988,0.6671884274194841,0.6671884274194841,0.6605740303352028,0.6264095006200142
978,mushroom,target1,1.0,1.0,1.0,1.0,1.0
979,mushroom,target2,0.4580537604969293,0.4547748245183062,0.8974258897940024,0.4529231762478602,0.1924314998089493
980,mushroom,target3,0.3037454391643978,0.3173961645815976,0.8072878095702318,0.3093344330700034,0.2139105064391693
981,paris,target1,0.7076243492729686,0.7055539288249574,0.7055539288249574,0.7062726347967121,0.6698453720108466
982,paris,target2,0.5025789248202598,0.5025741839863633,0.5025741839863633,0.5023483114521652,0.502388821864014
983,paris,target3,0.5050527451944101,0.5050475184149561,0.5050475184149561,0.5049695592196071,0.5049125883723886
984,smoking,target1,0.5076086569023827,0.5081532212991217,0.5081532212991217,0.5074841466480337,0.4369602508924431
985,smoking,target2,0.6592581484537376,0.65977076571635,0.65977076571635,0.6595009321636964,0.6539085623792339
986,smoking,target3,0.5026511400358349,0.5026477750583873,0.5026477750583873,0.5026362588837767,0.4997318176732309
987,telco,target1,0.643568307423788,0.6473935852822313,0.6473935852822313,0.6448416109872858,0.6280770393267778
988,telco,target2,0.6048436942596268,0.6066939205625214,0.8287912184219618,0.6054430557967095,0.573526678923813
989,telco,target3,0.3483334947046136,0.3484904195597893,0.7856107824643773,0.34811539657842,0.3383266100749917
990,anuran,target1,0.8937862618765257,0.8988836574818972,0.9796692058791376,0.8945232204056429,0.8941987589601421
991,anuran,target2,0.8650675832111145,0.8680505776233322,0.990396663488754,0.8640899663915842,0.8636524481449446
992,anuran,target3,0.8604008873292752,0.8630170552415748,0.9933733704281612,0.8592495822601336,0.8529452029774693
993,bank,target1,0.7063364755472957,0.7070682089916375,0.7070682089916375,0.7056452481755067,0.6701542574919133
994,bank,target2,0.5067722592542432,0.5084433050070724,0.5084433050070724,0.5062314747475495,0.4127415420139197
995,bank,target3,0.5093197758406844,0.5093495154218061,0.5093495154218061,0.508625090960982,0.5073672831777073
996,census,target1,0.7459340386379959,0.7502806176913108,0.7502806176913108,0.7480414557300168,0.7407326868616855
997,census,target2,0.2226223337280456,0.2274687796343815,0.8821505982444942,0.2247417271104468,0.0
998,census,target3,0.395332622847773,0.3954643635890483,0.9618660550172315,0.3952257842724046,0.0
999,flight,target1,0.9487861600661884,0.9513642661608518,0.9513642661608518,0.9500635093709652,0.9509034271438386
1000,flight,target2,0.9320919015986135,0.9326457436404908,0.9326457436404908,0.9323565753577612,0.932620978031833
1001,flight,target3,0.6039965664790213,0.6055902808316076,0.8795597326711816,0.6042949515316227,0.4919505246967788
1002,imdb,target1,0.5902025247886037,0.5886894199726868,0.7735131221587902,0.5882401482078835,0.522953740512574
1003,imdb,target2,0.7496131540178962,0.7523577910715316,0.7523577910715316,0.7507804391094665,0.7489814486802067
1004,imdb,target3,0.4569727076813371,0.4128875299108616,0.9098707033244776,0.4270362299306446,0.1585423778701004
1005,intention,target1,0.7301473638470243,0.7312377319505228,0.7312377319505228,0.7304371420697102,0.7077559771097989
1006,intention,target2,0.2711998371726037,0.2776270309937597,0.8948895976926263,0.2730035668265332,0.1360634890005476
1007,intention,target3,0.6555018664928988,0.6671884274194841,0.6671884274194841,0.6605740303352028,0.6264095006200142
1008,mushroom,target1,1.0,1.0,1.0,1.0,1.0
1009,mushroom,target2,0.4580537604969293,0.4547748245183062,0.8974258897940024,0.4529231762478602,0.1924314998089493
1010,mushroom,target3,0.3037454391643978,0.3173961645815976,0.8072878095702318,0.3093344330700034,0.2139105064391693
1011,paris,target1,0.7076243492729686,0.7055539288249574,0.7055539288249574,0.7062726347967121,0.6698453720108466
1012,paris,target2,0.5025789248202598,0.5025741839863633,0.5025741839863633,0.5023483114521652,0.502388821864014
1013,paris,target3,0.5050527451944101,0.5050475184149561,0.5050475184149561,0.5049695592196071,0.5049125883723886
1014,smoking,target1,0.5076086569023827,0.5081532212991217,0.5081532212991217,0.5074841466480337,0.4369602508924431
1015,smoking,target2,0.6592581484537376,0.65977076571635,0.65977076571635,0.6595009321636964,0.6539085623792339
1016,smoking,target3,0.5026511400358349,0.5026477750583873,0.5026477750583873,0.5026362588837767,0.4997318176732309
1017,telco,target1,0.643568307423788,0.6473935852822313,0.6473935852822313,0.6448416109872858,0.6280770393267778
1018,telco,target2,0.6048436942596268,0.6066939205625214,0.8287912184219618,0.6054430557967095,0.573526678923813
1019,telco,target3,0.3483334947046136,0.3484904195597893,0.7856107824643773,0.34811539657842,0.3383266100749917
1020,anuran,target1,0.8937862618765257,0.8988836574818972,0.9796692058791376,0.8945232204056429,0.8941987589601421
1021,anuran,target2,0.8650675832111145,0.8680505776233322,0.990396663488754,0.8640899663915842,0.8636524481449446
1022,anuran,target3,0.8604008873292752,0.8630170552415748,0.9933733704281612,0.8592495822601336,0.8529452029774693
1023,bank,target1,0.7063364755472957,0.7070682089916375,0.7070682089916375,0.7056452481755067,0.6701542574919133
1024,bank,target2,0.5067722592542432,0.5084433050070724,0.5084433050070724,0.5062314747475495,0.4127415420139197
1025,bank,target3,0.5093197758406844,0.5093495154218061,0.5093495154218061,0.508625090960982,0.5073672831777073
1026,census,target1,0.7459340386379959,0.7502806176913108,0.7502806176913108,0.7480414557300168,0.7407326868616855
1027,census,target2,0.2226223337280456,0.2274687796343815,0.8821505982444942,0.2247417271104468,0.0
1028,census,target3,0.395332622847773,0.3954643635890483,0.9618660550172315,0.3952257842724046,0.0
1029,flight,target1,0.9487861600661884,0.9513642661608518,0.9513642661608518,0.9500635093709652,0.9509034271438386
1030,flight,target2,0.9320919015986135,0.9326457436404908,0.9326457436404908,0.9323565753577612,0.932620978031833
1031,flight,target3,0.6039965664790213,0.6055902808316076,0.8795597326711816,0.6042949515316227,0.4919505246967788
1032,imdb,target1,0.5902025247886037,0.5886894199726868,0.7735131221587902,0.5882401482078835,0.522953740512574
1033,imdb,target2,0.7496131540178962,0.7523577910715316,0.7523577910715316,0.7507804391094665,0.7489814486802067
1034,imdb,target3,0.4569727076813371,0.4128875299108616,0.9098707033244776,0.4270362299306446,0.1585423778701004
1035,intention,target1,0.7301473638470243,0.7312377319505228,0.7312377319505228,0.7304371420697102,0.7077559771097989
1036,intention,target2,0.2711998371726037,0.2776270309937597,0.8948895976926263,0.2730035668265332,0.1360634890005476
1037,intention,target3,0.6555018664928988,0.6671884274194841,0.6671884274194841,0.6605740303352028,0.6264095006200142
1038,mushroom,target1,1.0,1.0,1.0,1.0,1.0
1039,mushroom,target2,0.4580537604969293,0.4547748245183062,0.8974258897940024,0.4529231762478602,0.1924314998089493
1040,mushroom,target3,0.3037454391643978,0.3173961645815976,0.8072878095702318,0.3093344330700034,0.2139105064391693
1041,paris,target1,0.7076243492729686,0.7055539288249574,0.7055539288249574,0.7062726347967121,0.6698453720108466
1042,paris,target2,0.5025789248202598,0.5025741839863633,0.5025741839863633,0.5023483114521652,0.502388821864014
1043,paris,target3,0.5050527451944101,0.5050475184149561,0.5050475184149561,0.5049695592196071,0.5049125883723886
1044,smoking,target1,0.5076086569023827,0.5081532212991217,0.5081532212991217,0.5074841466480337,0.4369602508924431
1045,smoking,target2,0.6592581484537376,0.65977076571635,0.65977076571635,0.6595009321636964,0.6539085623792339
1046,smoking,target3,0.5026511400358349,0.5026477750583873,0.5026477750583873,0.5026362588837767,0.4997318176732309
1047,telco,target1,0.643568307423788,0.6473935852822313,0.6473935852822313,0.6448416109872858,0.6280770393267778
1048,telco,target2,0.6048436942596268,0.6066939205625214,0.8287912184219618,0.6054430557967095,0.573526678923813
1049,telco,target3,0.3483334947046136,0.3484904195597893,0.7856107824643773,0.34811539657842,0.3383266100749917
1050,anuran,target1,0.8937862618765257,0.8988836574818972,0.9796692058791376,0.8945232204056429,0.8941987589601421
1051,anuran,target2,0.8650675832111145,0.8680505776233322,0.990396663488754,0.8640899663915842,0.8636524481449446
1052,anuran,target3,0.8604008873292752,0.8630170552415748,0.9933733704281612,0.8592495822601336,0.8529452029774693
1053,bank,target1,0.7063364755472957,0.7070682089916375,0.7070682089916375,0.7056452481755067,0.6701542574919133
1054,bank,target2,0.5067722592542432,0.5084433050070724,0.5084433050070724,0.5062314747475495,0.4127415420139197
1055,bank,target3,0.5093197758406844,0.5093495154218061,0.5093495154218061,0.508625090960982,0.5073672831777073
1056,census,target1,0.7459340386379959,0.7502806176913108,0.7502806176913108,0.7480414557300168,0.7407326868616855
1057,census,target2,0.2226223337280456,0.2274687796343815,0.8821505982444942,0.2247417271104468,0.0
1058,census,target3,0.395332622847773,0.3954643635890483,0.9618660550172315,0.3952257842724046,0.0
1059,flight,target1,0.9487861600661884,0.9513642661608518,0.9513642661608518,0.9500635093709652,0.9509034271438386
1060,flight,target2,0.9320919015986135,0.9326457436404908,0.9326457436404908,0.9323565753577612,0.932620978031833
1061,flight,target3,0.6039965664790213,0.6055902808316076,0.8795597326711816,0.6042949515316227,0.4919505246967788
1062,imdb,target1,0.5902025247886037,0.5886894199726868,0.7735131221587902,0.5882401482078835,0.522953740512574
1063,imdb,target2,0.7496131540178962,0.7523577910715316,0.7523577910715316,0.7507804391094665,0.7489814486802067
1064,imdb,target3,0.4569727076813371,0.4128875299108616,0.9098707033244776,0.4270362299306446,0.1585423778701004
1065,intention,target1,0.7301473638470243,0.7312377319505228,0.7312377319505228,0.7304371420697102,0.7077559771097989
1066,intention,target2,0.2711998371726037,0.2776270309937597,0.8948895976926263,0.2730035668265332,0.1360634890005476
1067,intention,target3,0.6555018664928988,0.6671884274194841,0.6671884274194841,0.6605740303352028,0.6264095006200142
1068,mushroom,target1,1.0,1.0,1.0,1.0,1.0
1069,mushroom,target2,0.4580537604969293,0.4547748245183062,0.8974258897940024,0.4529231762478602,0.1924314998089493
